entry,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
"40 ComputedStructureEntry - Nd8 P3 Pt1 Br4 (Nd8P3PtBr4)
Energy (Uncorrected)     = -89.5293  eV (-5.5956  eV/atom)
Correction               = -2.1360   eV (-0.1335  eV/atom)
Energy (Final)           = -91.6653  eV (-5.7291  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Br): -2.1360   eV (-0.1335  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE P', 'PBE Pt', 'PBE Br']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.056256628627116,0.027052852912569765,False,True,False,False,True,False,False,True,True,False,True,0.056256628627116,0.056256628627116
"41 ComputedStructureEntry - Hf2 Zr1 Al1  (Hf2ZrAl)
Energy (Uncorrected)     = -33.1836  eV (-8.2959  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -33.1836  eV (-8.2959  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Hf_pv', 'PBE Zr_sv', 'PBE Al']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.015047295644532,0.0008444075673492336,False,True,True,True,True,False,False,True,True,False,True,0.015047295644532,0.015047295644532
"42 ComputedStructureEntry - Nd3 I2       (Nd3I2)
Energy (Uncorrected)     = -20.7917  eV (-4.1583  eV/atom)
Correction               = -0.7580   eV (-0.1516  eV/atom)
Energy (Final)           = -21.5497  eV (-4.3099  eV/atom)
Energy Adjustments:
  MP2020 anion correction (I): -0.7580   eV (-0.1516  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Nd_3', 'PBE I']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.10007925088378933,0.04153586567956202,False,False,False,False,True,True,True,True,True,True,True,0.10007925088378933,0.0
"43 ComputedStructureEntry - Sm8 Y2 Ho1   (Sm8Y2Ho)
Energy (Uncorrected)     = -55.0506  eV (-5.0046  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -55.0506  eV (-5.0046  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Y_sv', 'PBE Ho_3']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.019406248637842793,0.0019518143201031357,True,True,True,True,True,True,True,True,True,True,True,0.019406248637842793,0.019406248637842793
"44 ComputedStructureEntry - Rb2 Sn2 Pb2  (RbSnPb)
Energy (Uncorrected)     = -18.4224  eV (-3.0704  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -18.4224  eV (-3.0704  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Rb_sv', 'PBE Sn_d', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.014135728212451237,0.06643532509066656,True,True,True,True,True,True,True,True,True,True,True,0.014135728212451237,0.014135728212451237
"45 ComputedStructureEntry - Cr3 In2 Rh1 S8 (Cr3In2RhS8)
Energy (Uncorrected)     = -82.5712  eV (-5.8979  eV/atom)
Correction               = -4.0240   eV (-0.2874  eV/atom)
Energy (Final)           = -86.5952  eV (-6.1854  eV/atom)
Energy Adjustments:
  MP2020 anion correction (S): -4.0240   eV (-0.2874  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Cr_pv', 'PBE In_d', 'PBE Rh_pv', 'PBE S']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Cr': 3.0, 'In': 2.0, 'Rh': 3.0, 'S': -2.0}",0.06477790101794767,0.05596740655873276,True,True,True,True,True,True,True,True,True,True,False,0.06477790101794767,0.06477790101794767
"46 ComputedStructureEntry - K6 Li2 Au4   (K3LiAu2)
Energy (Uncorrected)     = -26.4900  eV (-2.2075  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -26.4900  eV (-2.2075  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE K_sv', 'PBE Li_sv', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05039516807576483,0.17695124537134532,True,True,True,True,True,True,True,True,True,True,True,0.05039516807576483,0.05039516807576483
"47 ComputedStructureEntry - Sm1 Er1 Tl1 Zn1 (SmErTlZn)
Energy (Uncorrected)     = -14.1573  eV (-3.5393  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -14.1573  eV (-3.5393  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Er_3', 'PBE Tl_d', 'PBE Zn']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.056932212971191554,0.00122117225258403,False,True,True,True,True,False,False,True,True,False,True,0.056932212971191554,0.056932212971191554
"48 ComputedStructureEntry - Na2 Ca1 Cd1 Bi4 (Na2CaCdBi4)
Energy (Uncorrected)     = -23.5161  eV (-2.9395  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -23.5161  eV (-2.9395  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Ca_sv', 'PBE Cd', 'PBE Bi']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06812425090454077,0.004216123010793297,True,True,True,True,True,True,True,True,True,True,True,0.06812425090454077,0.06703795590454087
"49 ComputedStructureEntry - Rb3 Sm1 Dy2 Se6 (Rb3Sm(DySe3)2)
Energy (Uncorrected)     = -58.5210  eV (-4.8768  eV/atom)
Correction               = -2.8320   eV (-0.2360  eV/atom)
Energy (Final)           = -61.3530  eV (-5.1128  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -2.8320   eV (-0.2360  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Rb_sv', 'PBE Sm_3', 'PBE Dy_3', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Rb': 1.0, 'Sm': 3.0, 'Dy': 3.0, 'Se': -2.0}",0.0070819950406875165,0.003377109207998896,False,True,True,True,True,False,False,True,True,False,True,0.0070819950406875165,0.0070819950406875165
"50 ComputedStructureEntry - La2 Y4 Er4   (La(YEr)2)
Energy (Uncorrected)     = -53.6724  eV (-5.3672  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -53.6724  eV (-5.3672  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Y_sv', 'PBE Er_3']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03371062675325476,0.0013870009209503776,True,True,True,True,True,True,True,True,True,True,True,0.03371062675325476,0.03371062675325476
"51 ComputedStructureEntry - Dy1 Sc5 Pb1 C3 (DySc5PbC3)
Energy (Uncorrected)     = -70.0375  eV (-7.0038  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -70.0375  eV (-7.0038  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Dy_3', 'PBE Sc_sv', 'PBE Pb_d', 'PBE C']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.31669072973177403,0.025050901992715657,False,False,True,True,True,True,True,True,True,True,True,0.31669072973177403,0.31669072973177403
"52 ComputedStructureEntry - Ba4 H4 I4    (BaHI)
Energy (Uncorrected)     = -40.3767  eV (-3.3647  eV/atom)
Correction               = -2.2320   eV (-0.1860  eV/atom)
Energy (Final)           = -42.6087  eV (-3.5507  eV/atom)
Energy Adjustments:
  MP2020 anion correction (I): -1.5160   eV (-0.1263  eV/atom)
  MP2020 anion correction (H): -0.7160   eV (-0.0597  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Ba_sv', 'PBE H', 'PBE I']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Ba': 2.0, 'H': -1.0, 'I': -1.0}",0.0684057272241212,0.5529563448542455,True,True,True,True,True,True,True,True,True,True,True,0.0684057272241212,0.06072948014078827
"53 ComputedStructureEntry - La1 Y5 Ni1 Ir3 (LaY5NiIr3)
Energy (Uncorrected)     = -75.5975  eV (-7.5597  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -75.5975  eV (-7.5597  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Y_sv', 'PBE Ni_pv', 'PBE Ir']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.0875584563363292,0.03255679720405229,True,True,True,True,True,True,True,True,True,True,False,0.0875584563363292,0.0875584563363292
"54 ComputedStructureEntry - Co2 Ni3      (Co2Ni3)
Energy (Uncorrected)     = -31.5981  eV (-6.3196  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -31.5981  eV (-6.3196  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Co', 'PBE Ni_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.008097601687694578,0.005370605560013477,False,True,True,True,True,False,False,True,True,False,True,0.008097601687694578,0.0
"55 ComputedStructureEntry - Pr1 Y1 Rh2   (PrYRh2)
Energy (Uncorrected)     = -28.7710  eV (-7.1927  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -28.7710  eV (-7.1927  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pr_3', 'PBE Y_sv', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.05112224699829149,0.0011950758085524967,False,True,True,True,True,False,False,True,True,False,True,0.05112224699829149,0.05112224699829149
"56 ComputedStructureEntry - Na7 Tl1 In3 Pb1 (Na7TlIn3Pb)
Energy (Uncorrected)     = -24.6658  eV (-2.0555  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -24.6658  eV (-2.0555  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Tl_d', 'PBE In_d', 'PBE Pb_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.04658151316284176,0.06081906291077025,True,True,True,True,True,True,True,True,True,True,True,0.04658151316284176,0.04658151316284176
"57 ComputedStructureEntry - La2 Pt1 Rh1  (La2PtRh)
Energy (Uncorrected)     = -26.7829  eV (-6.6957  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -26.7829  eV (-6.6957  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE La', 'PBE Pt', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.10698210284667997,0.0030509684030591705,False,False,True,True,True,False,False,True,True,False,True,0.10698210284667997,0.10670711409667888
"58 ComputedStructureEntry - Pb1 Au4      (PbAu4)
Energy (Uncorrected)     = -16.6847  eV (-3.3369  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -16.6847  eV (-3.3369  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pb_d', 'PBE Au']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.06756653813476587,0.09184031044082157,True,True,True,True,True,True,True,True,True,True,True,0.06756653813476587,0.022177446134765688
"59 ComputedStructureEntry - Yb4 Mg1 Bi4 Pt3 (Yb4MgBi4Pt3)
Energy (Uncorrected)     = -50.7003  eV (-4.2250  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -50.7003  eV (-4.2250  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Yb_2', 'PBE Mg_pv', 'PBE Bi', 'PBE Pt']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03745508413465615,0.11498088234377335,True,True,True,True,True,True,True,True,True,True,False,0.03745508413465615,0.03745508413465615
"60 ComputedStructureEntry - Sm1 Bi1 Te1 Pb1 Se1 (SmBiTePbSe)
Energy (Uncorrected)     = -21.5096  eV (-4.3019  eV/atom)
Correction               = -0.4720   eV (-0.0944  eV/atom)
Energy (Final)           = -21.9816  eV (-4.3963  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Se): -0.4720   eV (-0.0944  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Sm_3', 'PBE Bi', 'PBE Te', 'PBE Pb_d', 'PBE Se']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.4838986028298464,0.02728143213257072,False,False,True,True,True,True,True,True,True,True,False,0.4838986028298464,0.4838986028298464
"61 ComputedStructureEntry - Pr1 Nd1 Zn1 Os1 (PrNdZnOs)
Energy (Uncorrected)     = -22.5609  eV (-5.6402  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -22.5609  eV (-5.6402  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Pr_3', 'PBE Nd_3', 'PBE Zn', 'PBE Os_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.07551650886474626,0.008307479282762424,True,True,True,True,True,True,True,True,True,True,False,0.07551650886474626,0.07551650886474626
"62 ComputedStructureEntry - Tm1 Lu1 Ni1 Rh1 (TmLuNiRh)
Energy (Uncorrected)     = -25.0241  eV (-6.2560  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -25.0241  eV (-6.2560  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Tm_3', 'PBE Lu_3', 'PBE Ni_pv', 'PBE Rh_pv']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.045331945574950794,0.0012070974757094205,False,True,True,True,True,False,False,True,True,False,True,0.045331945574950794,0.045331945574950794
"63 ComputedStructureEntry - Zr1 Sc2 In1  (ZrSc2In)
Energy (Uncorrected)     = -24.9572  eV (-6.2393  eV/atom)
Correction               = 0.0000    eV (0.0000   eV/atom)
Energy (Final)           = -24.9572  eV (-6.2393  eV/atom)
Energy Adjustments:
  None
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Zr_sv', 'PBE Sc_sv', 'PBE In_d']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {}",0.03609285137980134,0.0011177861866056849,False,True,True,True,True,False,False,True,True,False,True,0.03609285137980134,0.03609285137980134
"64 ComputedStructureEntry - Na1 Ga1 Hg2 Cl8 (NaGa(HgCl4)2)
Energy (Uncorrected)     = -30.6699  eV (-2.5558  eV/atom)
Correction               = -4.9120   eV (-0.4093  eV/atom)
Energy (Final)           = -35.5819  eV (-2.9652  eV/atom)
Energy Adjustments:
  MP2020 anion correction (Cl): -4.9120   eV (-0.4093  eV/atom)
Parameters:
  is_hubbard             = False
  hubbards               = {}
  run_type               = GGA
  potcar_symbols         = ['PBE Na_pv', 'PBE Ga_d', 'PBE Hg', 'PBE Cl']
Data:
  oxide_type             = None
  aspherical             = True
  oxidation_states       = {'Na': 1.0, 'Ga': 3.0, 'Hg': 2.0, 'Cl': -1.0}",0.08651197063761362,0.05796875649956883,True,True,True,True,True,True,True,True,True,True,True,0.08651197063761362,0.08651197063761362
